,package,description,category
33736,,"['vegetarian', 'recipe', 'application', 'various', 'cooking', 'vegetarian', 'recipe', 'find', 'recipe', 'make', 'wonderful', 'vegetarian', 'meal', 'browse', 'category', 'select', 'recipe', 'would', 'surprise', 'category', 'available', 'soup', 'bread', 'cake', 'main', 'course', 'burger', 'dessert', 'delicious', 'vegetarian', 'recipe', 'pleasure', 'speech', 'synthetiser', 'read', 'recipe']",Food & dining
33791,,"['fast', 'accurate', 'rugby', 'live', 'score', 'mobile', 'fast', 'accurate', 'live', 'score', 'result', 'standing', 'sport', 'competition', 'live', 'match', 'statistic', 'sport', 'feature', 'following', 'favorite']",Food & dining
34075,,"['supermarket', 'think', 'hell', 'cook', 'today', 'give', 'answer', 'choose', 'bunch', 'preloaded', 'dish', 'add', 'update', 'let', 'background', 'image', 'appear']",Food & dining
34372,,"['whether', 'looking', 'classic', 'cake', 'something', 'easy', 'exceptionaly', 'delicious', 'recipe', 'take', 'guesswork', 'hard', 'work', 'baking', 'deliciously', 'simple', 'cake', 'discover', 'best', 'best', 'homemade', 'cake', 'frosting', 'recipe']",Food & dining
34630,,"['food', 'tv', 'match', 'taste.40,000', 'trustworthy', 'recipe', 'video', 'make', 'happy', 'ifood.tv', 'brings', 'trustworthy', 'recipe', 'video', 'add', 'happiness', 'life', 'install', 'delicious', 'recipe', 'filtered', 'match', 'taste', 'watch', 'totally', 'find', 'recipe', 'easy', 'cook', 'improve', 'cooking', 'skill', 'satisfy', 'culinary', 'curiosity', 'recipe', 'every', 'taste', 'top', 'channel', 'including', 'cuisine', 'based', 'channel', 'african', 'recipe', 'american', 'recipe', 'asian', 'recipe', 'canadian', 'recipe', 'caribbean', 'recipe', 'chinese', 'recipe', 'continental', 'recipe', 'cuban', 'recipe', 'english', 'recipe', 'european', 'recipe', 'french', 'recipe', 'fusion', 'recipe', 'german', 'recipe', 'greek', 'recipe', 'indian', 'recipe', 'italian', 'recipe', 'japanese', 'recipe', 'jewish', 'recipe', 'mediterranean', 'recipe', 'mexican', 'recipe', 'moroccan', 'recipe', 'oceanian', 'recipe', 'south', 'american', 'recipe', 'spanish', 'recipe', 'thai', 'recipe', 'course', 'based', 'channel', 'appetizer', 'beverage', 'breakfast', 'dessert', 'main', 'dish', 'side', 'dish', 'snack', 'wine', 'drink', 'healthy', 'food', 'channel', 'beach', 'diet', 'diabetic', 'food', 'high', 'protein', 'low', 'calorie', 'low', 'carb', 'low', 'fat', 'low', 'sodium', 'interest', 'based', 'channel', 'everyday', 'food', 'recipe', 'gourmet', 'food', 'healthy', 'recipe', 'kid', 'food', 'organic', 'food', 'party', 'food', 'pregnancy', 'food', 'quick', 'food', 'raw', 'food', 'vegetarian', 'channel', 'lacto', 'ovo', 'veg', 'vegan', 'vegetarian', 'taste', 'based', 'channel', 'meaty', 'food', 'salty', 'food', 'savour', 'food', 'sour', 'food', 'spicy', 'food', 'sweet', 'food', 'occasion', 'based', 'channel', 'christmas', 'recipe', 'diwali', 'recipe', 'eid', 'recipe', 'halloween', 'recipe', 'holi', 'recipe', 'holiday', 'recipe', 'thanksgiving', 'recipe', 'vrat', 'recipe', 'wedding', 'recipe', 'wine', 'related', 'channel', 'wine', 'education', 'wine', 'review', 'wine', 'pairing', 'wine', 'travel', 'ingredient', 'based', 'channel', 'chicken', 'dish', 'rice', 'dish', 'pasta', 'dish', 'poultry', 'dish', 'beef', 'dish', 'pork', 'dish', 'chocolate', 'dish']",Food & dining
34784,,"['explore', 'taste', 'asia', 'dynamically', 'updated', 'video', 'recipe', 'exotic', 'cooking', 'never', 'easy', 'asia', 'cooking', 'video', 'recipe', 'available', 'universal', 'window', 'window', 'phone', 'universal', 'window', 'plattform', 'window', 'window', 'mobile']",Food & dining
34887,,"['quickly', 'locate', 'fast', 'food', 'restaurant', 'based', 'current', 'location', 'ever', 'walked', 'meeting', 'unfamiliar', 'place', 'needed', 'find', 'food', 'quickly', 'many', 'find', 'restaurant', 'get', 'straight', 'point', 'starting', 'closest', 'fast', 'food', 'restaurant', 'displayed', 'restaurant', 'selected', 'displayed', 'map', 'voice', 'guided', 'turn', 'turn', 'direction', 'available', 'also', 'configured', 'directly', 'look', 'favorite', 'requires', 'phone', 'location', 'service', 'ad-supported']",Food & dining
34941,,"['quickly', 'locate', 'frozen', 'yogurt', 'store', 'based', 'current', 'location', 'ever', 'wanted', 'frozen', 'yogurt', 'unfamiliar', 'place', 'wanted', 'find', 'store', 'quickly', 'search', 'engine', 'get', 'straight', 'point', 'starting', 'closest', 'store', 'displayed', 'store', 'selected', 'displayed', 'map', 'voice', 'guided', 'turn', 'turn', 'direction', 'available', 'also', 'configured', 'directly', 'look', 'favorite', 'store', 'requires', 'phone', 'location', 'service']",Food & dining
34951,,"['love', 'curry', 'favorite', 'authentic', 'recipe', 'indian', 'subcontinent', 'tickle', 'taste', 'bud', 'develop', 'culinary', 'skill', 'recipe', 'accessed', 'type', 'dish', 'individual', 'recipe', 'printed', 'appropriate', 'preparation', 'instruction', 'complemented', 'clear', 'additional', 'methodology']",Food & dining
35039,,"['booze', 'make', 'easier', 'find', 'best', 'nearest', 'option', 'drink', 'nightlife', 'manaus', 'brazil', 'search', 'place', 'name', 'neighborhood', 'find', 'closest', 'place', 'current', 'position', 'range', 'km', 'information', 'pub', 'telephone', 'address', 'opening', 'hour', 'route', 'calculation', 'current', 'position', 'chosen', 'place', 'link', 'turn-by-turn', 'navigation', 'installed', 'device', 'waze', 'etc', 'ability', 'send', 'information', 'pub', 'see', 'added']",Food & dining
35063,,"['indian', 'recipe', 'indian', 'cookbook', 'half', 'million', 'recipe', 'guide', 'cooking', 'quest', 'ease', 'cooking', 'skill', 'le', 'professional', 'chef', 'application', 'grill', 'ever', 'recipe', 'wholesome', 'breakfast', 'healthy', 'meal', 'chicken', 'generous', 'festive', 'feast', 'christmas', 'year', 'thanksgiving', 'dinner', 'birthday', 'party', 'etc', 'indian', 'recipe', 'book', 'special', 'palatable', 'christmas', 'year', 'recipe', 'christmas', 'dessert', 'christmas', 'cookie', 'christmas', 'candy', 'christmas', 'dinner', 'christmas', 'cake', 'christmas', 'jamie', 'oliver', 'christmas', 'crack', 'christmas', 'punch', 'christmas', 'breakfast', 'christmas', 'pudding', 'year', 'filipino', 'year', 'dinner', 'year', 'appetizer', 'year', 'dessert', 'chinese', 'year', 'recipe', 'jewish', 'year', 'recipe', 'year', 'cake', 'recipe', 'many', 'christmas', 'year', 'recipe', 'available', 'indian', 'recipe', 'book', 'language', 'change', 'option', 'share', 'option', 'shopping', 'list', 'favorite', 'list', 'nutrition', 'list', 'search', 'option', 'even', 'kid', 'explore', 'create', 'taste', 'safe', 'simple', 'cooking', 'direction', 'provided', 'huge', 'collection', 'recipe', 'kid', 'integrated', 'recipe', 'paneer', 'rice', 'variety', 'snack', 'indian', 'chicken', 'recipe', 'indian', 'vegetarian', 'recipe', 'south', 'indian', 'recipe', 'etc', 'vegetarian', 'indian', 'recipe', 'really', 'healthier', 'tasty', 'veg', 'loving', 'friend', 'surely', 'recipe', 'main', 'ingredient', 'nothing', 'worry', 'cook', 'let', 'search', 'recipe', 'typing', 'single', 'ingredient', 'indian', 'recipe', 'enabled', 'english', 'traditional', 'spicy', 'taste', 'indian', 'dish', 'available', 'fingertip', 'fancy', 'recipe', 'halloween', 'recipe', 'dinner', 'party', 'summer', 'recipe', 'daily', 'recipe', 'christmas', 'recipe', 'etc', 'available', 'updated', 'version', 'indian', 'recipe', 'includes', 'palatable', 'indian', 'dish', 'samosa', 'recipe', 'pickle', 'special', 'holiday', 'recipe', 'indian', 'fry-bread', 'indian', 'paneer', 'indian', 'fish', 'recipe', 'indian', 'chicken', 'recipe', 'many', 'make', 'simple', 'spicy', 'evening', 'snack', 'samosa', 'dear', 'one', 'celebrate', 'christmas', 'year', 'special', 'recipe', 'check', 'enjoy', 'taste', 'dear', 'one', 'indian', 'recipe', 'hold', 'traditional', 'spicy', 'flavor', 'indian', 'dish', 'surely', 'taste', 'try', 'soon']",Food & dining
35283,,"['small', 'acorn', 'healthy', 'vegetarian', 'recipe', 'journal', 'inspired', 'seasonal', 'fruit', 'vegetable', 'try', 'natural', 'ingredient', 'wherever', 'possible', 'whole', 'grain', 'good', 'fat', 'unrefined', 'sweetener', 'also', 'tried', 'cater', 'different', 'diet', 'type', 'making', 'easy', 'search', 'dairy', 'gluten', 'vegan', 'recipe', 'look', 'image', 'see', 'catch', 'eye', 'ingredient', 'certain', 'recipe', 'scroll', 'note', 'end', 'give', 'alternative', 'option', 'tip', 'posting', 'recipe', 'regular', 'basis', 'keep', 'coming', 'back', 'discover']",Food & dining
35484,,"['healthy', 'chicken', 'recipe', 'mobile', 'includes', 'best', 'tastiest', 'chicken', 'recipe', 'imagine', 'popular', 'top', 'chef', 'gourmand', 'everyday', 'food', 'lover', 'recipe', 'easy', 'prepare', 'healthy', 'find', 'tasty', 'recipe', 'chicken', 'salad', 'soup', 'grilled', 'chicken', 'wing', 'chicken', 'pasta', 'sandwich', 'many', 'recipe', 'great', 'family', 'meal', 'people', 'diet', 'anyone', 'work', 'need', 'healthy', 'food', 'lot', 'protein', 'recipe', 'also', 'feature', 'nutritional', 'information', 'know', 'many', 'calorie', 'fat', 'protein', 'etc', 'per', 'serving', 'special', 'bonus', 'also', 'included', 'pdf', 'report', 'simple', 'delicious', 'cooking', 'ingredient', 'le', 'please', 'let', 'u', 'know', 'suggestion', 'idea', 'ready', 'listen', 'improve', 'respond', 'everyone', 'enjoy', 'meal', 'thanks', 'using', 'please', 'share', 'friend', 'facebook/twitter/google+', 'social', 'medium']",Food & dining
35601,,"['egg', 'runny', 'always', 'missed', 'right', 'moment', 'bring', 'egg', 'egg', 'timer', 'perfect', 'egg', 'always', 'way']",Food & dining
35676,,"['official', 'faaso', 'mobile', 'ordering', 'window', 'device', 'order', 'fresh', 'hot', 'desi', 'wrap', 'biryani', 'simple', 'touch', 'grab', 'phone', 'place', 'order', 'piping', 'hot', 'food', 'delivered', 'doorstep', 'collected', 'nearest', 'faaso', 'outlet', 'easily', 'order', 'food', 'phone', 'store', 'computer', 'queue', 'locate', 'nearest', 'faaso', 'direction', 'see', 'full', 'menu', 'customize', 'order', 'would', 'store', 'pay', 'cash', 'delivery', 'credit/debit', 'card', 'order', 'number', 'track', 'status', 'order']",Food & dining
35685,,"[""sweet'n'spicy"", 'largest', 'collection', 'indian', 'food', 'recipe', 'powered', 'fullmeals.com', ""sweet'n'spicy"", 'recipe', 'video', 'recipe', 'spread', 'across', 'three', 'major', 'category', 'vegetarian', 'non-vegetarian', 'vegan', 'information', 'organized', 'cataloged', 'relate', 'recipe', 'category', 'food', 'ingredient', 'also', 'feature', 'first', 'calorie', 'calculation', 'engine', 'indian', 'recipe', ""sweet'n'spicy"", 'browse', 'category', 'sub', 'category', 'find', 'recipe', 'find', 'list', 'ingredient', 'instruction', 'recipe', 'along', 'previous', 'user', 'comment', 'always', 'flexibility', 'find', 'alternate', 'recipe', 'every', 'recipe', 'case', 'calorie', 'allergy', 'needy', 'search', 'recipe', 'food', 'name', 'category', 'cooking', 'time', 'etc', 'even', 'search', 'video', 'recipe', 'discover', 'interesting', 'relevant', 'cooking', 'tip', 'along', 'recipe', 'find', 'beneficial', 'health', 'tip', 'natural', 'remedy', 'recipe', 'ingredient', 'organize', 'favorite', 'recipe', 'favorite', 'ask', 'u', 'question', 'either', 'related', 'recipe', 'general', 'cooking', 'stuff', 'checkout', 'community', 'section', 'figure', 'others', ""sweet'n'spicy"", 'rate', 'review', 'recipe', 'share', 'recipe', 'friend', 'kitchen', 'feature', 'let', 'find', 'matching', 'recipe', 'ingredient', 'hand', 'latest', 'update', 'improved', 'design', 'voice', 'command', 'wide', 'tile']",Food & dining
35787,,"['simple', 'canteen', 'aachen', 'studierendenwerk', 'aachen', 'allows', 'simple', 'fast', 'overview', 'current', 'upcoming', 'dish', 'using', 'setting', 'deactivate', 'canteen', 'apply', 'filter', 'showing', 'vegetarian', 'dish', 'data', 'downloaded', 'data', 'available', 'offline', 'remark', 'dish', 'provided', 'german', 'studierendenwerk', 'therefore', 'menues', 'english', 'dish', 'still', 'german', 'simple', 'small', 'something', 'working', 'missing', 'drop', 'mail', 'try', 'fix', 'soon']",Food & dining
35811,,"['overview', 'information', 'nespresso', 'capsule', 'window', 'phone', 'device', 'using', 'nesspreso', 'machine', 'pocket', 'guide', 'nespresso', 'capsule', 'provides', 'easy', 'way', 'getting', 'overview', 'information', 'twenty', 'three', 'different', 'capsule', 'type', 'integrated', 'application', 'selector', 'allow', 'filter', 'capsule', 'coffee', 'type', 'espresso', 'espresso', 'blend', 'lungo', 'decaf', 'flavoured', 'espresso', 'cup', 'size', 'espresso', 'lungo', 'intensity', 'assisting', 'find', 'best', 'capsule', 'desired', 'aromatic', 'coffee', 'mood', 'using', 'pocket', 'guide', 'nespresso', 'capsule', 'set', 'remember', 'different', 'capsule', 'name', 'property', 'constantly', 'carry', 'around', 'look', 'every', 'capsule', 'coffee', 'manual', 'information', 'presented', 'pocket', 'guide', 'nespresso', 'capsule', 'public', 'knowledge', 'come', 'public', 'source', 'supplier', 'data', 'sheet', 'trial', 'version', 'fully', 'unlimited', 'thank', 'using', 'pocket', 'guide', 'nespresso', 'capsule', 'enjoy', 'coffee', 'ver', 'capsule', 'db', 'update', 'capsule', 'released', 'nespresso', 'ver', 'capsule', 'db', 'update', 'capsule', 'released', 'nespresso', 'ver', 'capsule', 'intensity', 'view', 'live', 'capsule', 'tile', 'linkable', 'ver', 'intensity', 'filter', 'range', 'selection', 'general', 'ui', 'improvement', 'improved', 'application', 'startup', 'time', 'full', 'wp8', 'ver', 'capsule', 'db', 'update', 'capsule', 'released', 'nespresso', 'intensity', 'view', 'ui', 'improvement', 'ver', 'capsule', 'db', 'update', 'capsule', 'released', 'nespresso', 'ver', 'minor', 'bug', 'fix', 'ver', 'capsule', 'db', 'update', 'capsule', 'released', 'nespresso', 'ver', 'added', 'pin', 'capsule', 'start', 'screen', 'button', 'ver', 'added', 'intensity', 'view']",Food & dining
36482,,"['best', 'indian', 'recipe', 'picture', 'strictly', 'indian', 'food', 'lover', 'instead', 'browsing', 'thousand', 'un-popular', 'indian', 'recipe', 'getting', 'lost', 'recipe', 'jungle', 'download', 'spend', 'time', 'browsing', 'recipe', 'famous', 'insanely', 'delicious', 'recipe', 'authored', 'expert', 'indian', 'cook', 'teacher', 'recipe', 'every', 'recipe', 'includes', 'professional', 'recipe', 'picture', 'informative', 'description', 'ingredient', 'list', 'info', 'serving', 'size', 'difficulty', 'level', 'step', 'step', 'cooking', 'instruction', 'preparation', 'cooking', 'time', 'calorie', 'information', 'chef', 'tip', 'veg', 'non-veg', 'tagging', 'choose', 'recipe', 'popular', 'category', 'breakfast', 'snack', 'starter', 'gravy', 'bbq', 'rice', 'biryani', 'dessert', 'drink', 'sauce', 'indian', 'bread', 'share', 'recipe', 'intro', 'via', 'sm', 'etc', 'plus', 'enjoy', 'add', 'recipe', 'favorite', 'advanced', 'search', 'recipe', 'recipe', 'add', 'recipe', 'easy', 'browsing', 'recipe', 'fast', 'loading', 'internet', 'connection', 'required', 'universal', 'work', 'window', 'window', 'phone', 'download']",Food & dining
36538,,"['big', 'collection', 'quick', 'deslicious', 'healthy', 'salad', 'recipe', 'healthy', 'salad', 'recipe', 'access', 'salad', 'recipe', 'salad', 'category', 'easy', 'browsing', 'recipe', 'includes', 'recipe', 'picture', 'ingredient', 'instruction', 'cook', 'tip', 'nutrional', 'fact', 'mark', 'recipe', 'favorite', 'search', 'recipe', 'create', 'shopping', 'list', 'add', ""'re"", 'recipe', 'dish', 'unique', 'flavor', 'salad', 'perfect', 'accompaniment', 'elaborate', 'dinner', 'simple', 'combination', 'fresh', 'ingredient', 'salad', 'impressive', 'even', 'elegant', 'dish', 'ultimate', 'salad', 'recipe', 'give', 'easy-to-follow', 'recipe', 'including', 'classic', 'favorite', 'fresh', 'idea', 'inside', ""'ll"", 'find', 'salad', 'designed', 'suit', 'occasion', 'throughout', 'year', 'summer', 'barbecue', 'elegant', 'dinner', 'family', 'friend', 'includes', 'recipe', 'download']",Food & dining
36907,,"['important', 'see', 'disclaimer', 'welcome', 'qdoba', 'place', 'flavor', 'take', 'universal', 'approach', 'activating', 'sens', 'full', 'blast', 'flavor', 'restaurant', 'bold', 'distinctive', 'decor', 'employee', 'make', 'u', 'right', 'food', 'believe', 'flavor', 'without', 'compromise', 'ability', 'add', 'guac', 'queso', 'extra', 'charge', 'promise', 'experience', 'delivers', 'creation', 'old', 'classic', 'ability', 'create', 'masterpiece', 'encourage', 'guest', 'explore', 'different', 'flavor', 'combination', 'try', 'something', 'change', 'sauce', ""'re"", 'satisfied', 'let', 'u', 'know', ""'ll"", 'make', 'right', 'guaranteed', 'food', 'guac', 'hand-smashed', 'daily', 'pico', 'de', 'gallo', 'made', 'fresh', 'savory', 'meat', 'veggie', 'flame-grilled', 'right', 'front', 'every', 'day', 'chef-inspired', 'flavor', 'creation', 'drunken', 'yardbird', 'taco', 'illuminate', 'taste', 'bud', 'tequila', 'lime', 'chicken', 'topped', 'fresh', 'cotija', 'cheese', 'unforgettable', 'dining', 'experience', ""'ve"", 'got', 'best', 'flavor', 'creation', 'around', 'think', 'better', 'customize', 'food', 'personal', 'desire', 'make', 'masterpiece', 'think', ""'re"", 'challenge', 'go', 'ahead', 'show', 'u', 'done', 'try', 'something', 'go', 'bold', 'something', 'remake', 'house', 'all-good', 'guarantee', 'expert', 'people', 'single', 'important', 'ingredient', 'success', 'brand', 'employee', 'forefront', 'everything', 'expert', 'food', 'restaurant', 'representative', 'care', 'person', 'front', 'u', 'freedom', 'best', 'empower', 'employee', 'come', 'feel', 'respected', 'valued', 'best', 'version', 'every', 'day', 'make', 'sure', 'employee', 'everything', 'succeed', 'offer', 'extensive', 'health', 'benefit', 'program', 'tuition', 'reimbursement', 'student', 'financial', 'wellness', 'program', '401k', 'life', 'insurance…not', 'mention', 'paid', 'time', 'flexible', 'work', 'schedule', 'performance-based', 'incentive', 'understand', 'employee', 'one', 'know', 'food', 'best', 'understand', 'simple', 'power', 'friendly', 'restaurant', 'welcoming', 'atmosphere', 'everything', 'power', 'give', 'competitive', 'work', 'incentive', 'program', 'benefit', 'employee', 'personally', 'professionally', 'restaurant', 'create', 'atmosphere', 'invite', 'welcome', 'guest', 'stay', 'little', 'longer', 'bold', 'distinctive', 'restaurant', 'décor', 'inspires', 'u', 'every', 'day', 'create', 'flavor', 'mashups', 'inspire', 'guest', 'give', 'fuel', 'best', 'stop', 'eat', 'sunny', 'patio', 'relax', 'full-service', 'bar', 'participating', 'restaurant', 'kick', 'back', 'inside', 'enjoy', 'complimentary', 'wifi', 'demolish', 'delicious', 'mexican', 'eats', 'leave', 'craving', 'bring', 'friend', 'bring', 'family', 'come', 'hangout', 'find', 'local', 'qdoba', 'state', 'canada', 'well', 'university', 'airport', 'mall', 'disclaimer', 'let', 'experience', 'publicly', 'available', 'content', 'trademark', 'copyrighted', 'content', 'belong', 'owner']",Food & dining
