,package,description,category
5758,,"['fantastic', 'makeover', 'pretty', 'jce', 'princess', 'makeover', 'going', 'meet', 'princess', 'give', 'makeover', 'created', 'beautiful', 'pleasant', 'makeup', 'room', 'princess', 'room', 'find', 'item', 'needed', 'giving', 'fantastic', 'makeover', 'facial', 'care', 'product', 'created', 'using', 'fruit', 'flower', 'herb', 'barbie', 'love', 'facial', 'product', 'made', 'using', 'natural', 'ingredient', 'natural', 'skin', 'care', 'product', 'created', 'definitely', 'make', 'face', 'shiny', 'makeup', 'item', 'outfit', 'accessory', 'carefully', 'created', 'makeup', 'artist', 'fashion', 'designer', 'many', 'fashion', 'expert', 'ready', 'give', 'friend', 'princess', 'cool', 'makeover', 'oh', 'date', 'tonight', 'boyfriend', 'celebrating', 'valentine', 'day', 'tonight', 'perfect', 'dinner', 'look', 'princess', 'well', 'start', 'makeup', 'pick', 'dress', 'thank', 'much', 'click', 'makeover', 'option', 'start', 'working', 'makeup', 'clothes', 'apply', 'sufficient', 'amount', 'cleansing', 'gel', 'clean', 'face', 'scrub', 'mask', 'well', 'face', 'mask', 'corrector', 'moisturising', 'cream', 'make', 'part', 'make', 'sure', 'pick', 'best', 'color', 'apply', 'makeup', 'emphasise', 'beautiful', 'hair', 'styling', 'session', 'pick', 'best', 'fit', 'beautiful', '\ufeffit', 'girl', 'kid', 'countless', 'festival', 'theme', 'offered', 'purpose', 'beautiful', 'monster', 'fashion', 'girl', 'princess', 'wedding', 'hot', 'officce', 'lady', 'cute', 'barbie', 'sweet', 'student', 'hair', 'style', 'eyeliner', 'lip', 'gloss', 'dress', 'dentist', 'many', 'girl', 'thing', 'makeup', 'tool', 'achieve', 'perfect', 'look', 'party', 'choose', 'beautiful', 'skin', 'tone', 'change', 'hair', 'style', 'color', 'make', 'face', 'eye', 'dress', 'prettiest', 'clothes', 'add', 'jewelry', 'accessory', 'awesome', 'super', 'star', 'enjoy', 'fun']",Kids & family
5764,,"['create', 'anti-stress', 'pixel', 'pixel', 'art', 'easily', 'perfect', 'adult', 'kid', 'love', 'paint', 'color', 'number', 'ad', 'in-app', 'purchase', 'coloring', 'animation', 'create', 'video', 'pick', 'color', 'careful', 'addicted', 'let', 'fill', 'pixel']",Kids & family
5781,,"['great', 'painting', 'kid', 'love', 'bratz', 'many', 'playful', 'pic', 'choose', 'easy', 'design', 'bright', 'color', 'lot', 'waiting', 'bratz', 'paint', 'picture', 'added', 'regularly', 'paint', 'modify', 'existing', 'picture', 'choose', 'around', 'color', 'save', 'phone', 'share', 'facebook']",Kids & family
5951,,"['feel', 'nostalgia', 'go', 'childhood', 'picture', 'create', 'beautiful', 'memory', 'child', 'birth', 'milestone', 'tutorial', '//swisspixstore.com/baby-pics-free-milestones-pics-pregnancy-pics-tutorial/', 'personalize', 'memory', 'caption', 'sticker', 'never', 'forget', 'day', 'theme', '-theme', 'choose', 'handcrafted', 'theme', 'create', 'beautiful', 'memory', 'different', 'occasion', 'child', 'life', 'first', 'step', 'first', 'word', 'first', 'birthday', 'memory', 'cherish', 'life', 'theme', 'come', 'movable', 'sticker', 'adjust', 'according', 'add', 'picture', 'theme', 'create', 'customized', 'collage', 'sticker', 'add', 'sticker', 'picture', 'choose', 'favorite', 'sticker', 'category', 'sticker', 'designed', 'make', 'memory', 'best', 'memory', 'choose', 'favorite', 'color', 'fill', 'sticker', 'category', 'mom', 'dad', 'month', 'mustache', 'number', 'shape', 'star', 'status', 'weekday', 'baby', 'toy', 'wow', 'birthday', 'cartoon', 'date', 'emoji', 'everyday', 'love', 'heart', 'text', 'edit', '-enhance', 'enhance', 'picture', 'adjusting', 'contrast', 'brightness', 'saturation', 'sharpness', 'image', '-resize', 'crop', 'resize', 'rotate', 'flip', 'picture', '-effects', 'complete', 'image', 'applying', 'amazing', 'filter', 'image', '-borders', 'adjust', 'width', 'border', 'fill', 'favorite', 'color', '-frames', 'select', 'professionally', 'designed', 'frame', 'text', 'add', 'customized', 'text', 'image', 'amazing', 'font', 'color', 'live', 'camera', 'click', 'picture', 'straight', 'camera', 'edit', 'instantly', 'album', 'find', 'edited', 'picture', 'place', 'tutorial', '//swisspixstore.com/baby-pics-free-milestones-pics-pregnancy-pics-tutorial/', 'quick7store', 'gmail.com', '//swisspixstore.com/']",Kids & family
5983,,"['thumbtack', 'painter', 'plus', 'creative', 'kit', 'series', 'enables', 'child', 'create', 'share', 'picture', 'manipulating', 'mushroom', 'tack', 'plenty', 'colour', 'various', 'special', 'effect', 'tool', 'child', 'encouraged', 'express', 'unique', 'creativity', 'imagination', 'painting', 'organizing', 'little', 'mushroom', 'design', 'cloud', 'board', 'sky', 'customised', 'colour', 'shape', 'apart', 'system', 'pre-defined', 'colour', 'child', 'pick', 'colour', 'every', 'mushroom', 'tack', 'simply', 'adjusting', 'rgb', 'red', 'green', 'blue', 'respectively', 'sliding', 'bar', 'well', 'assigning', 'random', 'bonus', 'rainbow', 'colour', 'mushroom', 'tack', 'also', 'assigned', 'different', 'shape', 'various', 'fun', 'pattern', 'various', 'special', 'effect', 'inspire', 'creativity', 'tool', 'enlarge', 'swirl', 'rotate', 'mirror', 'light-off', 'shade', 'flip', 'paper', 'background', 'pattern', 'provided', 'utilisation', 'create', 'unique', 'artistic', 'style', 'thumbzilla', 'summoned', 'make', 'random', 'swipe', 'picture', 'happy', 'sharing', 'sharing', 'function', 'enabled', 'allow', 'child', 'sharing', 'picture', 'enhancing', 'joy', 'creation', 'child', 'send', 'friend', 'simply', 'clicking', 'camera', 'button', 'file', 'automatically', 'attached', 'popular', 'social', 'network', 'help', 'arouse', 'child', 'inspiration', 'appreciating', 'comparing', 'work', 'among', 'kid', 'furthermore', 'child', 'utilise', 'tool', 'make', 'invaluable', 'drawing', 'special', 'occasion', 'birthday', 'christmas', 'year', 'mother', 'day', 'father', 'day', 'etc', 'friend', 'parent', 'relative']",Kids & family
6063,,"['welcome', 'kid', 'typing', 'easy', 'typing', 'practice', 'especially', 'kid', 'school', 'student', 'easy', 'follow', 'lesson', 'lesson', 'arranged', 'simple', 'easy', 'way', 'aid', 'kid', 'student', 'type', 'without', 'boring', 'parent', 'advice', 'direct', 'kid', 'follow', 'instruction', 'provided', 'carefully']",Kids & family
6123,,"['time', 'little', 'learn', 'alphabet', 'learn', 'read', 'write', 'alphabet', 'easy', 'pick', 'learn', 'bored', 'education', 'screen', 'scratch', 'pad', 'fun', 'check', 'popular', 'tiny', 'tot', 'kiddieapps', 'scribble', 'pad', 'kiddieapps', 'cartoon', 'animal', 'kiddieapps', 'geography', 'test', 'version', 'update', 'updated', 'alphabet', 'sound']",Kids & family
6292,,"['find', 'inner', 'fashionista', 'create', 'look', 'style', 'dress', 'make', 'princess', 'design', 'princess', 'girl', 'dress-up', 'sure', 'kid', 'love', 'choose', 'hair', 'eye', 'skin', 'dress', 'jewelry', 'handbag', 'choose', 'magazine', 'cover', 'take', 'picture', 'huge', 'variety', 'fashion', 'item', 'including', 'dress', 'shoe', 'jewelry', 'bag', 'hairstyle', 'hair', 'skin', 'eye', 'eyebrow', 'lipstick', 'clothing', 'shoe', 'handbag', 'selecting', 'color', 'style', 'add', 'necklace', 'earring', 'pick', 'handbag']",Kids & family
6549,,"['educational', 'developed', 'child', 'age', 'study', 'different', 'animal', 'picture', 'animal', 'voice', 'due', 'interesting', 'content', 'simple', 'interface', 'toddler', 'able', 'learn', 'language', 'wild', 'domestic', 'animal', 'song', 'bird', 'sound', 'insect', 'viewing', 'photo', 'listening', 'audio', 'collection', 'consists', 'representative', 'world', 'fauna', 'catalogue', 'look', 'collection', 'dubbed', 'picture', 'form', 'flashcard', 'baby', 'know', 'talk', 'various', 'animal', 'screaming', 'monkey', 'peacock', 'growling', 'bear', 'lion', 'howling', 'wolf', 'singing', 'budgie', 'canary', 'meowing', 'cat', 'lynx', 'buzzing', 'bee', 'mosquito', 'squeaking', 'mouse', 'cavy', 'whistling', 'cricket', 'mooing', 'cow', 'bison', 'cawing', 'crow', 'barking', 'dog', 'coyote', 'quacking', 'duck', 'trumpeting', 'elephant', 'splashing', 'fish', 'grunting', 'pig', 'hippo', 'croaking', 'frog', 'bleating', 'goat', 'sheep', 'cackling', 'chicken', 'goose', 'puffing', 'hedgehog', 'neighing', 'horse', 'chirping', 'magpie', 'crowing', 'rooster', 'cooing', 'pigeon', 'hissing', 'snake', 'tweeting', 'sparrow', 'knocking', 'woodpecker', 'also', 'remember', 'noise', 'image', 'cognitive', 'pedagogical', 'baby', 'nursery', 'school', 'help', 'know', 'natural', 'world', 'fun', 'adult', 'lift', 'spirit', 'easily', 'turn', 'phone', 'home', 'zoo', 'tablet', 'green', 'planet', 'always', 'place', 'farm', 'savannah', 'forest', 'jungle', 'sea', 'ocean', 'inhabitant', 'option', 'favorite', 'allows', 'parent', 'create', 'customized', 'list', 'favorite', 'pet', 'kid']",Kids & family
6772,,"['kid', 'learn', 'basic', 'math', 'operation', 'addition', 'subtraction', 'multiplication', 'division', 'etc.', 'easily']",Kids & family
6799,,"['touch', 'screen', 'hear', 'azaming', 'space', 'sound']",Kids & family
7004,,"['all-new', 'birthday', 'card', 'easily', 'customize', 'set', 'beautiful', 'birthday', 'card', 'text', 'picture', 'click', 'button', 'birthday', 'card', 'beautiful', 'intuitive', 'design', 'interface', 'make', 'personalizing', 'birthday', 'card', 'friend', 'breeze', 'select', 'template', 'add', 'birthday', 'wish', 'top', 'beautiful', 'thoughtful', 'picture', 'birthday', 'card', 'extremely', 'easy', 'simple', 'sharing', 'option', 'easily', 'share', 'finished', 'birthday', 'card', 'friend', 'facebook', 'wall', 'even', 'send', 'via', 'twitter', 'waiting', 'download', 'birthday', 'card', 'today', 'start', 'spreading', 'birthday', 'love', 'card', 'time']",Kids & family
7053,,"['ever', 'think', 'take', 'look', 'celebrity', 'princess', 'able', 'experience', 'beauty', 'treatment', 'normally', 'going', 'public', 'appearance', 'able', 'design', 'celebrity', 'start', 'choosing', 'skin', 'color', 'princess', 'model', 'begin', 'relaxing', 'spa', 'treatment', 'make', 'sure', 'skin', 'clean', 'smooth', 'baby', 'wash', 'hair', 'make', 'shine', 'cool', 'glitter', 'effect', 'another', 'step', 'choose', 'nice', 'haircut', 'find', 'right', 'make', 'moreover', 'think', 'would', 'look', 'nicer', 'different', 'eye', 'color', 'able', 'apply', 'colored', 'lens', 'spoiled', 'choice', 'selecting', 'best', 'matching', 'eye', 'shadow', 'lipstick', 'blusher', 'etc', 'complete', 'work', 'remains', 'choose', 'right', 'clothing', 'shoe', 'accessory', 'end', 'makeover', 'speak', 'personally', 'designed', 'princess', 'repeat', 'everything', 'say', 'makeover', 'save', 'share', 'picture', 'princess', 'vip', 'per', 'mail', 'whatsapp', 'twitter', 'skype', 'simply', 'upload', 'facebook', 'flickr', 'dropbox', 'etc', 'read', 'pimple', 'rub', 'disappear', 'apply', 'mask', 'simply', 'select', 'type', 'mask', 'spread', 'product', 'face', 'finger', 'clean', 'either', 'water', 'shower', 'switch', 'next', 'beauty', 'product', 'make-up', 'product', 'automatically', 'applied', 'model', 'simply', 'selecting', 'desired', 'icon', 'color', 'applied', 'finger', 'spa', 'section', 'makeup', 'section', 'fashion', 'dress', 'section', 'view', 'better', 'look', 'model', 'many', 'different', 'background', 'sea', 'side', 'shoe', 'shop', 'forest', 'city', 'etc', 'different', 'hair', 'style', 'choose', 'try', 'different', 'hair', 'dye', 'lipstick', 'color', 'eye', 'color', 'eye-shadow', 'accessory', 'including', 'earring', 'necklace', 'crown', 'hat', 'talking', 'part', 'princess', 'repeat', 'everything', 'say', 'share', 'awesome', 'girl', 'picture', 'easily', 'facebook', 'mail', 'etc', 'click', 'enjoy', 'hour', 'fun', 'enteraining']",Kids & family
7056,,"['meet', 'babsy', 'talking', 'baby', 'bedroom', 'talk', 'repeat', 'everything', 'say', 'respond', 'touch', 'spend', 'great', 'time', 'babsy', 'activity', 'look', 'babsy', 'playing', 'guitar', 'maraca', 'enjoy', 'dressing', 'pajama', 'give', 'fruit', 'eat', 'something', 'else', 'give', 'babsy', 'pacifier', 'make', 'teddy', 'bear', 'comfort', 'feel', 'little', 'bit', 'sad', 'spent', 'long', 'time', 'playing', 'making', 'experience', 'might', 'well', 'take', 'short', 'nap', 'recover', 'energy', 'application', 'contains', 'also', 'exciting', 'drawing', 'option', 'advise', 'babsy', 'little', 'kid', 'always', 'would', 'make', 'wear', 'eat', 'worry', 'change', 'humor', 'back', 'happy', 'easily', 'high', 'quality', '3d', 'video', 'graphic', 'cool', 'voice', 'interaction', 'dress', 'section', 'many', 'different', 'animation', 'sneezing', 'smiling', 'laughing', 'dancing', 'sends', 'kiss', 'etc', 'kid', 'paint', 'super', 'entertaining', 'tool', 'try', 'draw', 'picture', 'fingertip', 'discover', 'artist', 'fun', 'knockdown', 'can', 'simple', 'highly', 'addictive', 'aim', 'pile', 'can', 'throw', 'provided', 'ball', 'strike', 'exploding', 'can', 'destroy', 'entire', 'pile', 'hit', 'green', 'provides', 'additional', 'ball', 'le', 'throw', 'establish', 'record', 'hit', 'target', 'simply', 'precise', 'possible', 'try', 'hit', 'center', 'different', 'target', 'colorful', 'velcro', 'ball', 'simply', 'aim', 'carefully', 'target', 'calibrate', 'strength', 'shoot', 'enjoy', 'taking', 'care', 'little', 'babsy', 'baby', 'fun', 'smashing', 'target', 'please', 'rate', 'five', 'star', 'store']",Kids & family
7079,,"['baby', 'touch', 'family', 'fully', 'enjoy']",Kids & family
7289,,"['talking', 'loud', 'kid', 'aac', 'application', 'disabled', 'kid', 'express', 'verbally', 'tol', 'help', 'kid', 'say', 'feeling', 'want', 'say', 'eat', 'drink', 'go', 'also', 'say', 'something', 'hurt', 'tol', 'also', 'hospital', 'patient', 'communicate', 'verbally', 'allows', 'tell', 'hurt', 'tol', 'allows', 'speak', 'voice']",Kids & family
7364,,"['simple', 'help', 'track', 'pregnancy.provides', 'useful', 'information', 'timing', 'calculation', 'month', 'week', 'finally', 'provides', 'prediction', 'date', 'childbirth', 'week', 'enter', 'date', 'first', 'day', 'last', 'menstruation', 'already', 'know', 'sex', 'change', 'background', 'color', ""'m"", 'italian', 'encounter', 'problem', 'suggestion', 'correct', 'translation', 'error', 'anything', 'else', 'please', 'hesitate', 'thank', 'advance', 'cooperation.version', 'added', 'window', 'phone', 'window', 'phone', '8version', 'opportunity', 'share', 'state', 'social', 'network', 'setting', 'dad']",Kids & family
7374,,"['re-discover', 'classic', 'tale', 'cinderella', 'beautiful', 'girl', 'escape', 'mistreatment', 'stepmother', 'stepsister', 'fairy', 'godmother', 'handsome', 'prince', 'read', 'word', 'choose', 'narrator', 'read', 'aloud', 'follow', 'along', 'english', 'french', 'spanish', 'italian', 'professionally-edited', 'script', 'accompanied', 'beautiful', 'illustration', 'fun', 'mind-stretching', 'puzzle', 'simple-to-use', 'control', 'fit', 'princess', 'merryfairytales', 'book', 'designed', 'enhance', 'child', 'imagination', 'build', 'literacy', 'skill', 'encourage', 'love', 'reading', 'cinderella', 'published', 'merryfairytales©', 'follow', 'u', 'facebook', 'twitter', 'www.merryfairytales.com', 'merryfairytales©', 'proudly', 'sponsor', 'save', 'child', 'charitable', 'organization', 'www.savethechildren.org']",Kids & family
7627,,"['seven', 'wonder', 'world', 'listing', 'wonder', 'world', 'map', 'view', 'pin', 'pointed', 'location', 'high', 'definition', 'content', 'explore', 'world', 'wonder', 'single']",Kids & family
7628,,"['kid', 'learn', 'basic', 'math', 'operation', 'addition', 'subtraction', 'multiplication', 'division', 'etc.', 'easily']",Kids & family
7634,,"['fun', 'way', 'kid', 'learn', 'english', 'alphabet', 'full', 'abc', 'alphabet', 'includes', 'letter', 'z', 'fully-featured', 'real', 'sound']",Kids & family
7645,,"['color', 'shape', 'kid', 'learning', 'help', 'child', 'learn', 'fun', 'limited', 'version', 'montessori', 'kid', 'learn', 'thing', 'seeing', 'hearing', 'although', 'function', 'register', 'mind', 'train', 'inquisitive', 'mind', 'unknowingly', 'learn', 'thing', 'repetition', 'association', 'although', 'many', 'parent', 'sure', 'child', 'learning', 'capacity', 'materialistic', 'thing', 'world', 'shape', 'color', 'help', 'people', 'see', 'judge', 'based', 'external', 'appearance', 'shape', 'important', 'child', 'help', 'express', 'see', 'example', 'describe', 'ball', 'round', 'spherical', 'sure', 'round', 'sphere', 'actually', 'mean', 'additionally', 'color', 'recognition', 'basic', 'term', 'help', 'child', 'recognize', 'trait', 'almost', 'anything', 'identifying', 'color', 'world', 'full', 'color', 'every', 'hue', 'child', 'convey', 'seen', 'knowing', 'color', 'name', 'shape', 'color', 'kid', 'would', 'able', 'learn', 'shape', 'basic', 'format', 'also', 'learn', 'recognize', 'color', 'see', 'anywhere', 'learning', 'fun', 'since', 'kid', 'would', 'love', 'respond', 'increased', 'interactivity', 'trying', 'find', 'number', 'corner', 'every', 'shape', 'associate', 'name', 'kid', 'would', 'love', 'identify', 'thing', 'color', 'would', 'reminding', 'thing', 'know', 'name', 'express', 'shape', 'color', 'waiting', 'basic', 'kid', 'learn', 'color', 'shape', 'kid', 'sub', 'child', 'test', 'learning', 'match', 'engaging', 'match', 'item', 'matching', 'two', 'apple', 'matching', 'two', 'emotion', 'kid', 'remember', 'similar', 'looking', 'item', 'learn', 'find', 'fun', 'find', 'item', 'list', 'item', 'finding', 'happy', 'feeling', 'expression', 'feeling', 'kid', 'identify', 'item', 'similar', 'looking', 'item', 'three', 'level', 'find', 'section', 'easy', 'normal', 'hard', 'kid', 'level', 'depending', 'learning', 'curve', 'carefully', 'selected', 'photo', 'optimized', 'phone', 'tablet', 'tested', 'toddler', 'kid', 'parent', 'list', 'cool', 'clear', 'modern', 'user', 'interface', 'extremely', 'easy', 'bright', 'clear', 'attractive', 'graphic', 'kid', 'learning', 'love', 'intuitive', 'flow', 'guide', 'many', 'item', 'inside', 'category', 'pronunciation', 'example', 'inside', 'feeling', 'see', 'expression', 'cry', 'sad', 'happy', 'laughing', 'many', 'easy', 'customize', 'setting', 'human', 'voice', 'pronouncing', 'name', 'item', 'following', 'setting', 'available', 'select', 'language', 'available', 'english/spanish/hindi/french/thai/', 'portuguese/russian/chinese', 'b', 'turn', 'on/off', 'auto', 'slide', 'show', 'c', 'turn', 'music', 'turn', 'human', 'pronunciation', 'e', 'show/hide', 'name', 'picture', 'download', 'montessori', 'color', 'shape', 'start', 'preschool', 'age', 'group', 'kid', 'learning', 'home', 'parental', 'care', 'find', 'perfectly', 'handy', 'tool', 'stepping', 'his/her', 'world', 'learning', 'fun', 'entertainment', 'unlimited']",Kids & family
7691,,"['whether', 'mom', 'dad', 'lot', 'come', 'time', 'home', 'give', 'newborn', 'baby', 'best', 'care', 'provide', 'sometimes', 'might', 'feel', 'know', ""'re"", 'guideline', 'make', 'even', 'anxious', 'parent', 'self-assured', 'looking', 'newborn', 'baby', 'baby', 'care', 'big', 'thing', 'divided', 'big', 'notion', 'smaller', 'lesson', 'learn', 'expect', 'first', 'year', 'learn', 'nutrition', 'baby', 'food', 'according', 'baby', 'development', 'learn', 'simplest', 'thing', 'diapering', 'baby', 'feeding', 'burping', 'bonding', 'soothing', 'baby', 'sleep', 'deal', 'circumcision', 'umbilical', 'cord', 'care', 'parenting', 'huge', 'privilege', 'definitely', 'easy', 'moment', 'birth', 'busy', 'taking', 'care', 'infant', 'every', 'parent', 'go', 'though', 'easy', 'time', 'knowledge', 'smart', 'tip', 'make', 'difference', 'especially', 'parent', 'knowing', 'expect', 'first', 'year', 'newborn', 'arrived', 'life', 'important', 'lesson', 'parenting', 'baby', 'care', 'course', 'baby', 'nutrition', 'age', 'group', 'baby', 'food', 'issue', 'take', 'hand', 'hand', 'every', 'age', 'birth', 'month', 'explain', 'food', 'baby', 'need', 'relates', 'baby', 'development', 'getting', 'birth', 'take', 'consideration', 'seeking', 'assistance', 'postpartum', 'busy', 'over-bearing', 'handling', 'newborn', 'first', 'time', 'around', 'newborn', 'delicacy', 'may', 'daunting', 'offer', 'number', 'basic', 'keep', 'mind', 'bonding', 'soothing', 'bonding', 'perhaps', 'enjoyable', 'moment', 'infant', 'care', 'take', 'place', 'delicate', 'time', 'first', 'hour', 'day', 'right', 'birth', 'parent', 'make', 'profound', 'connection', 'baby', 'physical', 'closeness', 'encourage', 'emotional', 'connection', 'diapering', 'whether', 'decide', 'opt', 'cloth', 'disposable', 'diaper', 'baby', 'dirty', 'diaper', 'time', 'day', 'time', 'week', 'learn', 'done', 'right', 'way', 'bathing', 'baby', 'care', 'basic', 'give', 'baby', 'sponge', 'bath', 'umbilical', 'cord', 'fall', 'navel', 'heals', 'completely', 'week', 'circumcision', 'heals', 'week', 'bathing', 'two', 'three', 'time', 'week', 'within', 'first', 'year', 'may', 'dry', 'baby', 'skin', 'download', 'learn', 'pay', 'attention', 'circumcision', 'umbilical', 'cord', 'care', 'baby', 'taking', 'good', 'care', 'circumcision', 'umbilical', 'cord', 'must', 'taken', 'lightly', 'learn', 'right', 'feeding', 'burping', 'may', 'wondering', 'often', 'feed', 'baby', 'typically', 'recommended', 'baby', 'fed', 'every', 'time', 'seem', 'hungry', 'know', 'baby', 'hungry', 'cry', 'putting', 'finger', 'mouth', 'making', 'sucking', 'noise', 'also', 'learn', 'kind', 'baby', 'food', 'right', 'infant', 'cause', 'burping', 'make', 'hard', 'baby', 'sleep', 'sleeping', 'basic', 'first-time', 'parent', 'may', 'shocked', 'discover', 'baby', 'seems', 'every', 'single', 'time', 'actually', 'sleep', 'hour', 'newborn', 'normally', 'sleep', 'period', 'hour', 'expect', 'baby', 'sleep', 'straight', 'overnight', 'download', 'baby', 'care', 'course', 'first', 'time', 'parent', 'change', 'life', 'keep', 'track', 'newborn', 'baby', 'development', 'enjoy', 'time', 'download']",Kids & family
