,package,description,category
15143,,"['marine', 'navigation', 'chart', 'offer', 'access', 'noaa', 'usace', 'rnc', 'nautical', 'chart', 'poi', 'data', 'enc', 'chart', 'also', 'includes', 'freshwater', 'lake', 'map', 'support', 'marine', 'chart', 'course', 'orientation', 'includes', 'marine', 'weather', 'data', 'tide', 'current', 'data', 'route', 'manager', 'create', 'boating', 'route', 'import', 'existing', 'gpx/kml', 'route', 'marine', 'navigation', 'route', 'assistance', 'marine', 'navigation', 'text', 'prompt', 'marine', 'navigation', 'nautical', 'naviagtion', 'requires', 'gps', '-prompts', 'approaching', 'boating', 'route', 'marker', '-continous', 'distance', 'eta', 'update', '-alerts', 'sailing/boating', 'route', '-alerts', 'boating', 'wrong', 'direction', 'question', 'pl', 'gpsnauticalcharts.com', '//www.gpsnauticalcharts.com', 'route', 'editing/creation', '-create', 'route', 'scratch', '-edit', 'gpx/kml', 'route', '-add', 'custom', 'description', 'route', 'point', '-drop', 'marker', 'along', 'route', 'offline', 'noaa', 'chart', 'usace', 'river', 'lake', 'depth', 'map', 'freshwater', 'lake', '-visual', 'text', 'search', '-chart', 'catalog', '-charts', 'reprojected', 'wgs84', 'datum', 'freshwater', 'lake', 'map', 'lake', 'depth', 'chart', 'includes', 'boat', 'ramp', 'data', '1ft', '3ft', 'depth', 'contour', 'map', 'angler', 'selected', 'lake', 'map', 'selected', 'lake', 'map', 'also', 'contain', 'fishing', 'hot', 'spot', 'create', 'custom', 'fishing', 'hot', 'spot', 'tide', 'current', '-high', 'low', 'tide', '-tidal', 'current', '-active', 'current', 'station', 'seamless', 'chart', 'quilting', 'marine', 'chart', 'distance', 'bearing', 'tool', 'create', 'custom', 'way', 'point', 'using', 'gps', '-select', 'point', 'map', '-manually', 'enter', 'latitude', 'longitude', 'poi', 'layer', 'marine', 'chart', 'overlay', 'poi', 'poi', 'derived', 'equivalent', 'enc', 'contains', 'category', 'including', 'buoy', 'light', 'harbour', 'facility', 'obstr', 'search', 'pois/way', 'point', 'pan/zoom/my', 'location', 'record', 'marine', 'gps', 'track', 'view', 'track', 'overlay', 'live', 'track', 'animation', 'track', 'analytics/stats', 'export', 'gpx', 'trcks', 'sdcard', '-share', 'gpx', 'trakcs', 'friends/view', 'google', 'earth', 'auto', 'follow', 'mode', 'course', '-continuously', 'update', 'boat', 'location', 'chart', 'adjustable', 'update', 'frequency', 'sample', 'nautical', 'chart', 'see', '//gpsnauticalcharts.com/', 'chart', 'sugarloaf', 'key', 'key', 'west', 'port', 'richey', 'tampa', 'bay', 'clearwater', 'hbr', 'east', 'bay', 'west', 'bay', 'florida', 'st', 'joseph', 'st', 'andrew', 'bay', 'intracoastal', 'waterway', 'matecumbe', 'grassy', 'key', 'chesapeake', 'bay', 'cape', 'charles', 'norfolk', 'harbor', 'anclote', 'key', 'crystal', 'river', 'st', 'joseph', 'sound', 'miami', 'harbor', 'minnesota', 'lake', 'kabetogama', 'minnetonka', 'waconia', 'leech', 'mille', 'lac', 'lake', 'keowee', 'jocassee', 'hartwell', 'greenwood', 'lake', 'murray', 'mark', 'twain', 'ozarks', 'table', 'rock', 'lake', 'st.', 'clair', 'lake', 'kentucky', 'gulf', 'mexico', 'cape', 'sable', 'cape', 'hatteras', 'general', 'chart', 'great', 'lake', 'strait', 'florida', 'approach', 'key', 'west', 'mississippi', 'river', 'cape', 'canaveral', 'key', 'west', 'cape', 'hatteras', 'strait', 'florida', 'havana', 'tampa', 'bay', 'north', 'pacific', 'ocean', 'eastern', 'part', 'lease', 'block', 'havana', 'tampa', 'bay', 'west', 'quoddy', 'head', 'york-east', 'coast', 'mexican', 'border', 'dixon', 'entrance', 'chesapeake', 'bay', 'northern', 'part', 'plotting', 'sheet', 'newport', 'bermuda', 'ny', 'approach', 'nantucket', 'shoal', 'five', 'fathom', 'bank', 'estero', 'bay-lemon', 'bay', 'incl', 'charlotte', 'harbor', 'fort', 'myers', 'charlotte', 'harbor', 'wiggins', 'pas', 'cape', 'may', 'cape', 'hatteras', 'annapolis', 'harbor', 'chesapeake', 'bay', 'sandy', 'pt', 'susquehanna', 'river', 'chesapeake', 'bay', 'severn', 'magothy', 'river', 'cheasapeake', 'bay', 'cove', 'point', 'sandy', 'point', 'fort', 'myers', 'extension', 'chesapeake', 'bay', 'eastern', 'bay', 'south', 'river', 'fowey', 'rock', 'american', 'shoal', 'fowey', 'rock', 'alligator', 'reef', 'san', 'francisco', 'entrance', 'tampa', 'bay', 'cape', 'san', 'blas', 'chesapeake', 'bay', 'southern', 'part', 'florida', 'key', 'alligator', 'reef', 'sombrero', 'key', 'chesapeake', 'bay', 'choptank', 'river', 'herring', 'bay', 'fort', 'myers', 'charlotte', 'harbor', 'wiggins', 'pas', 'bb-cc', 'charlotte', 'harbor', 'tampa', 'bay', 'chesapeake', 'bay', 'approach', 'baltimore', 'harbor', 'sand', 'key', 'blackwater', 'sound', 'kent', 'island', 'narrow', 'miami', 'marathon', 'florida', 'bay', 'b', 'inset', 'key', 'west', 'harbor', 'blackwater', 'sound', 'matecumbe', 'san', 'francisco', 'cape', 'flattery', 'fort', 'lauderdale', 'port', 'everglades', 'miami', 'marathon', 'florida', 'bay', 'inset', 'maimi', 'marathon', 'florida', 'bay', 'ext', 'chesapeake', 'bay', 'maryland', 'chester', 'river', 'charleston', 'light', 'cape', 'canaveral', 'miami', 'marathon', 'florida', 'bay', 'c', 'tampa', 'bay', 'port', 'richey', 'tampa', 'bay', 'clearwater', 'hbr', 'tampa', 'bay', 'st', 'joseph', 'sound', 'rock', 'hall', 'harbor\\\\swan', 'creek', 'intracoastal', 'waterway', 'matecumbe', 'grassy', 'key', 'miami', 'marathon', 'florida', 'bay', 'b', 'patuxent', 'river', 'solomon', 'vicinity', 'sugarloaf', 'key', 'key', 'west', 'lease', 'block', 'tampa', 'bay', 'cape', 'san', 'blas', 'miami', 'harbor', 'st', 'lucie', 'inlet', 'fort', 'myers', 'lake', 'okeechobee', 'intracoastal', 'waterway', 'miami', 'elliott', 'key', 'miami', 'marathon', 'florida', 'bay', 'h', 'inset', 'long', 'island', 'sound-eastern', 'part', 'conn-ny', 'miami', 'marathon', 'florida', 'bay', 'left', 'panel', 'intracoastal', 'waterway', 'grassy', 'key', 'bahia', 'honda', 'key', 'miami', 'marathon', 'florida', 'bay', 'g', 'left', 'side', 'chatham', 'river', 'clam', 'pas', 'chesapeake', 'bay', 'patuxent', 'river', 'vicinty', 'florida', 'everglades', 'national', 'park', 'whitewater', 'bay', 'miami', 'marathon', 'florida', 'bay', 'f', 'inset', 'west', 'palm', 'beach', 'miami', 'port', 'everglades', 'inset', 'fowey', 'rocks-', 'hillsboro', 'inlet', 'bimini', 'island', 'cape', 'hatteras', 'charleston', 'key', 'west', 'harbor', 'approach', 'west', 'palm', 'beach', 'miami', 'florida', 'chesapeake', 'bay', 'smith', 'point', 'cove', 'point', 'lostmans', 'river', 'wiggins', 'pas', 'baltimore', 'harbor', 'long', 'island', 'sound', 'western', 'part', 'naples', 'bay', 'st', 'lucie', 'inlet', 'ft', 'myers', 'lake', 'okeechobee', 'miami', 'marathon', 'florida', 'bay', 'b', 'inset', 'san', 'diego', 'san', 'francisco', 'bay', 'miami', 'marathon', 'florida', 'bay', 'e', 'intracoastal', 'waterway', 'biscayne', 'bay', 'miami', 'marathon', 'florida', 'bay', 'g', 'right', 'side', 'miami', 'marathon', 'florida', 'bay', 'e', 'inset', 'florida', 'key', 'sombrero', 'key', 'dry', 'tortugas', 'pampano', 'beach', 'halladale', 'florida', 'qq-rr', 'miami', 'marathon', 'florida', 'bay', 'e', 'inset', 'bahia', 'honda', 'key', 'sugarloaf', 'key', 'cambridge', 'inset', 'florida', 'key', 'sombrero', 'key', 'sand', 'key', 'jupiter', 'inlet', 'fowey', 'rock', 'everglades', 'ntl', 'park', 'shark', 'rvr', 'lostmans', 'rvr', 'lake', 'erie', 'continuation', 'peace', 'river', 'tampa', 'bay', 'entrance', 'lostmans', 'river', 'wiggins', 'pas', 'naval', 'amphibious', 'base', 'little', 'creek', 'east', 'cape', 'mormon', 'key', 'selby', 'bay', 'inset', 'san', 'diego', 'cape', 'mendocino', 'choptank', 'river', 'cambridge', 'greensboro', 'lostmans', 'river', 'wiggins', 'pas', 'side', 'b', 'extension', 'miami', 'marathon', 'florida', 'bay', 'b', 'inset', 'chesapeake', 'bay', 'entrance', 'tampa', 'bay', 'port', 'richey', 'clearwater', 'hbr', 'port', 'richey', 'honga', 'nanticoke', 'wicomico', 'river', 'fishing', 'bay', 'chesapeake', 'bay', 'cape', 'henry', 'thimble', 'shoal', 'light', 'lake', 'worth', 'deerfield', 'beach', 'florida', 'pp-qq', 'bethel', 'shoal', 'jupiter', 'inlet', 'inset', 'side', 'port', 'mayaca', 'potomac', 'river', 'smith', 'point', 'va', 'breton', 'bay', 'md', 'intracoastal', 'waterway', 'west', 'palm', 'beach', 'miami', 'rappahannock', 'river', 'entrnce', 'piankatank-great', 'wicomico', 'river', 'puget', 'sound', 'river', 'extension', 'head', 'chesapeake', 'bay', 'potomac', 'river-chesapeake', 'bay', 'piney', 'point', 'dania', 'cut-off', 'canal', 'extension', 'inset', 'cape', 'blanco', 'cape', 'flattery', 'tampa', 'bay', 'northern', 'section', 'san', 'francisco', 'bay', 'angel', 'island', 'point', 'san', 'pedro', 'norfolk', 'inner', 'harbor', 'hampton', 'road', 'virginia', 'delaware', 'bay', 'chesapeake', 'bay', 'cape', 'charles', 'norfolk', 'harbor', 'st', 'lucie', 'inlet', 'inset', 'big', 'spanish', 'channel', 'johnston', 'key', 'chesapeake', 'bay', 'pocomoke', 'tangier', 'sound', 'everglades', 'harbor', 'south', 'bay', 'extension', 'loxahatchee', 'river', 'extension', 'fort', 'pierce', 'harbor', 'san', 'francisco', 'bay', 'candlestick', 'point', 'angel', 'island', 'anclote', 'key', 'crystal', 'river', 'cape', 'may', 'lostmans', 'river', 'wiggins', 'pas', 'florida', 'extension', 'palm', 'shore', 'west', 'palm', 'beach', 'kk-ll', 'lemon', 'bay', 'passage', 'key', 'inlet', 'tampa', 'bay', 'blackburn', 'bay', 'chesapeake', 'delaware', 'canal', 'bottom', 'panel', 'rudee', 'inlet', 'inset', 'tampa', 'bay', 'northern', 'section', 'st', 'petersburg', 'inset', 'chesapeake', 'bay', 'cape', 'charles', 'wolf', 'trap', 'thimble', 'shoal', 'channel', 'st', 'lucie', 'inlet', 'inset', 'lostmans', 'river', 'wiggins', 'pas', 'side', 'b', 'extension', 'tangier', 'sound', 'northern', 'part', 'lake', 'worth', 'inlet', 'chesapeake', 'bay', 'wolf', 'trap', 'smith', 'point', 'tampa', 'bay', 'northern', 'section', 'tampa', 'inset', 'palm', 'shore', 'west', 'palm', 'beach', 'florida', 'nn-oo', 'chesapeake', 'bay', 'mobjack', 'bay', 'york', 'river', 'entrance', 'lake', 'ida', 'san', 'francisco', 'bay', 'antioch', 'norfolk', 'elizabeth', 'river', 'ocean', 'city', 'cape', 'may', 'lake', 'michigan', 'york', 'river', 'yorktown', 'vicinity', 'strait', 'georgia', 'strait', 'juan', 'de', 'fuca', 'ponce', 'de', 'leon', 'inlet', 'cape', 'canaveral', 'lake', 'huron', 'san', 'juan', 'channel', 'cape', 'henry', 'currituck', 'beach', 'light', 'san', 'francisco', 'bay', 'san', 'pablo', 'bay', 'lease', 'block', 'cape', 'st.', 'george', 'mississippi', 'pass', 'point', 'sur', 'san', 'francisco', 'chesapeake', 'delaware', 'canal', 'top', 'panel', 'lake', 'osborne', 'cape', 'may', 'fenwick', 'island', 'potomac', 'river', 'little', 'wicomico', 'river', 'va', 'inset', 'hudson', 'east', 'rivers-governors', 'island', '67th', 'street', 'lake', 'worth', 'inlet', 'inset', 'james', 'river', 'newport', 'news', 'jamestown', 'island', 'cape', 'st.', 'george', 'mississippi', 'pass', 'strait', 'juan', 'de', 'fuca', 'strait', 'georgia', 'chesapeake', 'bay', 'wolf', 'trap', 'pungoteague', 'creek', 'st', 'augustine', 'light', 'ponce', 'de', 'leon', 'inlet', 'morehead', 'city', 'rosario', 'strait', 'south', 'part', 'san', 'francisco', 'bay', 'antioch', 'san', 'rafael', 'creek', 'puget', 'sound', 'northern', 'part', 'marthas', 'vineyard', 'block', 'island', 'puget', 'sound', 'seattle', 'bremerton', 'middle', 'river', 'extension', 'potomac', 'river', 'washington', 'dc', 'maryland', 'virginia', 'approach', 'chesapeake', 'bay', 'block', 'island', 'sound', 'approach', 'palm', 'shore', 'west', 'palm', 'beach', 'extension', 'll-mm', 'lake', 'clarke', 'san', 'pedro', 'channel', 'potomac', 'river', 'st', 'mary', 'river', 'md', 'inset', 'lake', 'worth', 'inset', 'potomac', 'river', 'st', 'george', 'creek', 'md', 'inset', 'fenwick', 'island', 'chincoteague', 'inlet', 'inset', 'sarasota', 'ocean', 'city', 'inlet', 'palm', 'shore', 'west', 'palm', 'beach', 'side', 'b', 'oo-pp', 'approach', 'york', 'fire', 'island', 'light', 'sea', 'girt', 'ny', 'li', 'shelter', 'island', 'sound', 'peconic', 'bay', 'potomac', 'river', 'st', 'clements', 'bay', 'mattawoman', 'creek', 'beaufort', 'inlet', 'part', 'core', 'sound', 'cape', 'canaveral', 'bethel', 'shoal', 'port', 'canaveral', 'potomac', 'river', 'piney', 'point', 'lower', 'cedar', 'point', 'ny', 'upper', 'bay', 'narrow', 'anchorage', 'strait', 'juan', 'de', 'fuca', 'eastern', 'part', 'pensacola', 'bay', 'entrance', 'lake', 'trafford', 'charleston']",Navigation & maps
15152,,"['find', 'access', 'map', 'ile', 'de', 'france', 'paris', 'region', 'office', 'building', 'hq', 'office', 'application', 'telephone', 'enable', 'find', 'access', 'map', 'office', 'building', 'ile', 'de', 'france', 'region', 'glance', 'locate', 'building', 'map', 'select', 'access', 'information', 'building', 'generate', 'itinerary', 'find', 'favourite', 'site', 'main', 'hq', 'office', 'application', 'map', 'instant', 'view', 'main', 'ile', 'de', 'france', 'office', 'building', 'located', 'building', 'office', 'building', 'listed', 'alphabetical', 'order', 'include', 'essential', 'detail', 'building', 'address', 'telephone', 'number', 'public', 'transport', 'car', 'park', 'itinerary', 'organize', 'itinerary', 'start', 'finish', 'real-time', 'view', 'route', 'take', 'favourite', 'store', 'data', 'favourite', 'building', 'find', 'click']",Navigation & maps
15278,,"['aplicativo', 'navtree', 'é', 'um', 'assistente', 'de', 'navegação', 'para', 'máquinas', 'plantadoras', 'de', 'eucalipto', 'navtree', 'é', 'uma', 'solução', 'baseada', 'em', 'tecnologia', 'gnss', 'receptor', 'e', 'antena', 'desenvolvida', 'para', 'auxiliar', 'operador', 'na', 'condução', 'da', 'máquina', 'e', 'posicionamento', 'cabeçote', 'assegurando', 'melhor', 'produtividade', 'e', 'precisão', 'plantio', 'utilização', 'do', 'serviços', 'terrastar', 'de', 'melhoramento', 'de', 'posicionamento', 'atinge-se', 'uma', 'precisão', 'melhor', 'que', '10cm', 'plantio', 'da', 'mudas', 'funcionalidades', 'assistir', 'e', 'registrar', 'coordenadas', 'do', 'pontos', 'de', 'plantio', 'da', 'mudas', 'plantio', 'livre', 'e', 'plantio', 'assistido', 'por', 'linhas', 'paralelas', 'de', 'referência', 'criar', 'e', 'exportar', 'relatórios', 'de', 'plantio', 'disponibilizando', 'latitude', 'longitude', 'horário', 'precisão', 'real', 'precisão', 'mínima', 'estabelecia', 'data', 'e', 'horário', 'início', 'da', 'sequência', 'de', 'plantio', 'importar', 'mapas', 'coordenadas', 'de', 'plantio']",Navigation & maps
15347,,"['power', 'outage', 'reporter', 'eversource', 'england', 'electric', 'power', 'power', 'outage', 'information', 'fingertip', 'mobile', 'bind', 'eversource', 'england', 'first', 'hand', 'alert', 'information', 'includes', 'live', 'update', 'mapping', 'data', 'eversource', 'update', 'outage', 'repair', 'built', 'window', 'device']",Navigation & maps
15493,,"['mapping', 'application', 'satellite', 'image', 'waypoints', 'route', 'mariner', 'sail', 'fiji']",Navigation & maps
15582,,"['periskal', 'webviewer', 'make', 'possible', 'follow', 'periskal', 'inland', 'ecdis', 'viewer', 'smartphone', 'tablet', 'user', 'aboard', 'connect', 'local', 'wireless', 'network', 'application', 'ment', 'periskal', 'group', 'customer', 'required', 'periskal', 'inland', 'ecdis', 'viewer', 'connect', 'viewer', 'make', 'application', ""'re"", 'aboard', 'application', 'automatically', 'try', 'connect', 'viewer', 'work', 'barcode', 'scanner', 'scan', 'qr-barcode', 'viewer', 'finally', 'also', 'manual', 'input', 'enter', 'viewer', 'ip', 'case']",Navigation & maps
15673,,"['map', 'detective', 'easy', 'tool', 'delving', 'wealth', 'information', 'provided', 'search', 'function', 'map', 'see', 'result', 'geocodequery', 'reversegeocodequery', 'exposed', 'developer', 'map', 'detective', 'provides', 'quick', 'useful', 'insight', 'detail', 'map', 'search', 'function', 'everyone', 'map', 'detective', 'interesting', 'reveal', 'many', 'place', 'really', 'hint', 'hong', 'kong', 'york', 'trial', 'version', 'limited', 'search', 'result', 'advertising', 'easily', 'upgrade', 'full', 'experience', 'without', 'ad']",Navigation & maps
15783,,"['cool', 'navigation', 'show', 'location', 'every', 't-home', 'hot', 'spot', 'place', 'macedonia.it', 'implemented', 'pushpin', 'map.they', 'show', 'current', 'location', 'user', 'location', 'telecom', 'hot', 'spots.on', 'tap', 'event', 'pushpin', 'user', 'see', 'address', 'technical', 'information', 'network', 'aviability']",Navigation & maps
15802,,"['welcome', 'massport-logan', 'international', 'airport', 'adsnellc', 'development', 'hosted', 'massport', 'logan', 'view', 'airline', 'departure', 'arrival', 'logan', 'express', 'bus', 'shuttle', 'schedule', 'airport', 'service', 'boston', 'major', 'air', 'hub', 'worcester', 'hub', 'note', 'please', 'read', 'release', 'note']",Navigation & maps
15991,,"['important', 'see', 'disclaimer', 'rand', 'mcnally', 'country', 'trusted', 'source', 'map', 'navigation', 'travel', 'content', 'recently', 'company', 'transforming', 'personal', 'business', 'travel', 'revolutionary', 'connected', 'vehicle', 'technology', 'leveraging', 'fast-growing', 'telematics', 'fleet', 'management', 'expertise', 'along', 'award-winning', 'commercial', 'navigation', 'rand', 'mcnally', 'defined', 'category', 'overdryve™', 'connected', 'car/connected', 'truck', 'platform', 'celebrating', 'year', 'rand', 'mcnally', 'mission', 'deliver', 'innovative', 'product', 'service', 'enrich', 'life', 'journey', 'four', 'key', 'segment', 'consumer', 'electronics', 'consumer', 'travel', 'commercial', 'transportation', 'education', 'disclaimer', 'let', 'experience', 'publicly', 'available', 'content', 'trademark', 'copyrighted', 'content', 'belong', 'owner']",Navigation & maps
16002,,"['electric', 'power', 'power', 'outage', 'information', 'fingertip', 'mobile', 'bind', 'national', 'grid', 'england', 'first', 'hand', 'alert', 'information', 'disaster', 'strike', 'power', 'go', 'includes', 'grid', 'area', 'mapping', 'local', 'outage', 'updated', 'national', 'grid', 'version', 'window', 'device']",Navigation & maps
16114,,"['map', 'display', 'geographical', 'position', 'map', 'currently', 'located', 'position', 'automatically', 'updated', 'move', 'map', 'displayed', 'road', 'map', 'aerial', 'map', 'shifted', 'zoomed', 'aligned', 'viewing', 'direction', 'north', 'compass', 'display', 'geographic', 'direction', 'scale', 'show', 'distance', 'map', 'additional', 'information', 'current', 'location', 'street', 'city', 'region', 'shown', 'using', 'distance', 'measure', 'distance', 'position', 'selected', 'map', 'displayed']",Navigation & maps
16170,,"['program', 'par', 'location', 'history', 'google', 'find', 'date', 'crossing', 'state', 'border', 'calculates', 'number', 'day', 'spent', 'state']",Navigation & maps
16247,,"['navplotter', 'simple', 'marine', 'navigator', 'based', 'openseamap.org', 'version', 'navplotter', 'provides', 'following', 'basic', 'navigation', 'function', 'real', 'time', 'positioning', 'instantly', 'show', 'vessel', 'position', 'course', 'display', 'navigational', 'data', 'position', 'speed', 'ground', 'course', 'ground', 'desired', 'course', 'great', 'sailing']",Navigation & maps
16261,,"['find', 'distance', 'world', 'map', 'view', 'additional', 'function', 'e.g', 'flight', 'time']",Navigation & maps
16311,,"['map', 'gps', 'navigation', 'direction', 'service', 'offering', 'powerful', 'user-friendly', 'mapping', 'technology', 'location', 'information.find', 'distance', 'two', 'location', 'offline', 'map', 'information', 'awesome']",Navigation & maps
16329,,"['open', 'restroom', 'restroom', 'finder', 'please', 'u', 'catalog', 'many', 'public', 'toilet', 'around', 'world', 'thank', 'everyone', 'register', 'public', 'toilet', 'accept', 'liability', 'correctness', 'data', 'provided', 'user', 'please', 'careful', 'endanger', 'others']",Navigation & maps
16335,,"['coca-cola', 'zero', 'dublinbikes', 'ideal', 'application', 'user', 'self-service', 'bicycle', 'system', 'operated', 'jcdecaux', 'number', 'worldwide', 'self-service', 'bicycle', 'hire', 'coca-cola', 'zero', 'dublinbikes', 'us', 'geolocation', 'mapping', 'function', 'smartphone', 'order', 'simplify', 'access', 'service', 'informing', 'real-time', 'availability', 'station', 'status', 'account', 'coca-cola', 'zero', 'dublinbikes', 'provides', 'immediate', 'effective', 'response', 'following', 'question', 'find', 'bike', 'around', 'return', 'bike', 'find', 'station', 'near', 'given', 'address', 'status', 'favorite', 'station', 'informed', 'case', 'unavailability', 'bikes/', 'parking', 'favorite', 'station', 'account', 'status', 'much', 'last', 'journey', 'cost', 'coca-cola', 'zero', 'dublinbikes', 'also', 'guide', 'towards', 'station', 'choice', 'gps', 'navigation', 'capability', 'integrated', 'smartphone']",Navigation & maps
